transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
6129,06/08/2023,14:56:37,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6130,06/11/2023,07:00:41,1,1,Alkmaar,3.0,Bakery,Scone
6131,06/10/2023,16:26:13,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6132,06/08/2023,19:28:45,4,3,Eindhoven,6.3,Coffee,Organic blended coffee
6133,06/08/2023,08:46:33,2,2,Utrecht,3.0,Bakery,Scone
6134,06/06/2023,11:10:07,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6135,06/10/2023,06:34:51,1,2,Utrecht,3.5,Bakery,Pie
6136,06/07/2023,08:34:39,2,1,Alkmaar,3.75,Bakery,Sandwich
6137,06/11/2023,19:24:14,1,2,Utrecht,3.0,Bakery,Scone
6138,06/08/2023,16:48:35,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6139,06/08/2023,13:12:45,4,1,Alkmaar,3.15,Tea,Green tea
6140,06/11/2023,18:22:48,2,2,Utrecht,3.5,Tea,Herbal tea
6141,06/07/2023,15:38:04,1,3,Eindhoven,3.25,Tea,Chai tea
6142,06/05/2023,14:06:18,1,1,Alkmaar,3.0,Bakery,Scone
6143,06/11/2023,08:27:50,4,2,Utrecht,4.5,Chocolate,Hot chocolate
6144,06/05/2023,15:23:13,2,1,Alkmaar,3.5,Bakery,Pie
6145,06/08/2023,18:35:25,2,3,Eindhoven,3.5,Bakery,Pie
6146,06/10/2023,10:22:16,2,3,Eindhoven,3.15,Tea,Green tea
6147,06/10/2023,09:58:13,1,2,Utrecht,3.5,Bakery,Pie
6148,06/09/2023,15:40:13,1,3,Eindhoven,3.15,Tea,Green tea
6149,06/08/2023,11:27:22,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
6150,06/09/2023,17:34:45,2,2,Utrecht,3.15,Tea,Green tea
6151,06/10/2023,07:21:03,2,2,Utrecht,3.0,Tea,Black tea
6152,06/08/2023,11:38:41,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6153,06/11/2023,09:06:19,3,2,Utrecht,3.0,Tea,Black tea
6154,06/10/2023,14:18:48,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
6155,06/06/2023,10:56:40,2,3,Eindhoven,3.5,Coffee,Milk coffee
6156,06/11/2023,08:05:47,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
6157,06/06/2023,08:16:57,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6158,06/08/2023,16:32:06,2,2,Utrecht,3.0,Tea,Black tea
6159,06/10/2023,13:08:16,4,3,Eindhoven,3.0,Tea,Black tea
6160,06/05/2023,11:53:04,1,1,Alkmaar,3.0,Bakery,Scone
6161,06/11/2023,12:15:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6162,06/08/2023,10:48:58,2,2,Utrecht,2.0,Coffee,Black coffee
6163,06/11/2023,10:43:55,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6164,06/10/2023,15:09:19,1,2,Utrecht,3.15,Tea,Green tea
6165,06/06/2023,17:35:36,2,3,Eindhoven,3.5,Bakery,Pie
6166,06/09/2023,07:47:53,2,2,Utrecht,2.0,Coffee,Black coffee
6167,06/08/2023,11:47:09,1,1,Alkmaar,3.5,Tea,Herbal tea
6168,06/07/2023,06:10:32,3,2,Utrecht,2.0,Coffee,Black coffee
6169,06/10/2023,16:33:55,2,2,Utrecht,4.25,Coffee,Syrup coffee
6170,06/08/2023,15:06:34,3,3,Eindhoven,6.3,Coffee,Organic blended coffee
6171,06/06/2023,07:34:00,2,2,Utrecht,3.15,Tea,Green tea
6172,06/07/2023,11:27:18,2,2,Utrecht,3.0,Bakery,Scone
6173,06/07/2023,16:21:01,1,2,Utrecht,3.75,Bakery,Sandwich
6174,06/06/2023,09:26:12,4,2,Utrecht,4.5,Chocolate,Hot chocolate
6175,06/11/2023,11:14:28,1,1,Alkmaar,3.75,Bakery,Sandwich
6176,06/08/2023,12:53:15,1,2,Utrecht,3.15,Tea,Green tea
6177,06/06/2023,19:42:03,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6178,06/10/2023,19:43:10,4,1,Alkmaar,4.5,Chocolate,Hot chocolate
6179,06/10/2023,13:12:07,2,3,Eindhoven,3.5,Coffee,Milk coffee
6180,06/08/2023,14:32:15,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6181,06/11/2023,12:04:17,,1,Alkmaar,3.75,Bakery,Sandwich
6182,06/08/2023,17:47:40,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6183,06/08/2023,17:18:56,4,3,Eindhoven,2.0,Coffee,Black coffee
6184,06/10/2023,09:02:11,6,3,Eindhoven,3.75,Bakery,Sandwich
6185,06/10/2023,11:20:05,1,1,Alkmaar,3.0,Bakery,Scone
6186,06/05/2023,19:15:02,1,3,Eindhoven,3.75,Bakery,Sandwich
6187,06/09/2023,18:27:49,3,1,Alkmaar,3.75,Bakery,Sandwich
6188,06/06/2023,09:38:03,3,1,Alkmaar,3.0,Bakery,Scone
6189,06/07/2023,16:57:19,4,2,Utrecht,4.25,Coffee,Syrup coffee
6190,06/07/2023,11:01:01,2,3,Eindhoven,3.75,Bakery,Sandwich
6191,06/08/2023,10:46:12,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
6192,06/10/2023,06:26:50,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6193,06/10/2023,16:54:15,1,2,Utrecht,3.15,Tea,Green tea
6194,06/06/2023,13:11:21,1,1,Alkmaar,3.75,Bakery,Sandwich
6195,06/10/2023,09:03:00,1,2,Utrecht,3.0,Bakery,Scone
6196,06/11/2023,14:20:17,2,3,Eindhoven,3.75,Bakery,Sandwich
6197,06/09/2023,07:33:24,6,2,Utrecht,3.5,Bakery,Pie
6198,06/10/2023,14:24:44,2,1,Alkmaar,3.5,Bakery,Pie
6199,06/09/2023,07:48:05,2,2,Utrecht,2.0,Coffee,Black coffee
6200,06/08/2023,09:09:42,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6201,06/06/2023,11:08:32,2,2,Utrecht,3.5,Coffee,Milk coffee
6202,06/08/2023,17:18:57,2,2,Utrecht,3.0,Tea,Black tea
6203,06/10/2023,11:20:39,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6204,06/10/2023,14:43:56,3,1,Alkmaar,3.25,Tea,Chai tea
6205,06/08/2023,08:48:09,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
6206,06/05/2023,09:47:49,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6207,06/09/2023,11:28:05,2,1,Alkmaar,6.3,Coffee,Organic blended coffee
6208,06/11/2023,17:44:33,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6209,06/10/2023,18:03:02,2,2,Utrecht,3.5,Bakery,Pie
6210,06/10/2023,07:04:53,2,2,Utrecht,3.5,Tea,Herbal tea
6211,06/05/2023,19:12:22,3,3,Eindhoven,4.25,Coffee,Syrup coffee
6212,06/10/2023,08:45:30,2,3,Eindhoven,3.15,Tea,Green tea
6213,06/10/2023,18:49:40,1,3,Eindhoven,3.5,Coffee,Milk coffee
6214,06/08/2023,12:44:35,1,2,Utrecht,3.0,Bakery,Scone
6215,06/07/2023,09:53:16,2,3,Eindhoven,3.0,Tea,Black tea
6216,06/10/2023,08:07:31,1,2,Utrecht,3.0,Bakery,Scone
6217,06/11/2023,15:01:02,6,1,Alkmaar,3.5,Tea,Herbal tea
6218,06/10/2023,11:12:48,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6219,06/07/2023,19:47:07,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6220,06/11/2023,09:14:03,2,2,Utrecht,3.25,Tea,Chai tea
6221,06/09/2023,10:27:02,2,2,Utrecht,2.0,Coffee,Black coffee
6222,06/08/2023,18:38:30,1,1,Alkmaar,3.75,Bakery,Sandwich
6223,06/05/2023,10:53:44,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6224,06/07/2023,17:46:11,1,2,Utrecht,3.75,Bakery,Sandwich
6225,06/06/2023,11:53:02,1,2,Utrecht,3.5,Coffee,Milk coffee
6226,06/10/2023,09:00:49,1,3,Eindhoven,3.0,Tea,Black tea
6227,06/06/2023,15:27:23,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6228,06/10/2023,16:20:38,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6229,06/11/2023,07:31:39,5,2,Utrecht,4.5,Chocolate,Hot chocolate
6230,06/10/2023,14:52:09,2,1,Alkmaar,3.0,Tea,Black tea
6231,06/09/2023,12:07:31,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6232,06/10/2023,12:39:41,4,3,Eindhoven,6.3,Coffee,Organic blended coffee
6233,06/09/2023,16:17:31,2,2,Utrecht,3.0,Bakery,Scone
6234,06/05/2023,08:21:32,4,1,Alkmaar,4.25,Coffee,Syrup coffee
6235,06/11/2023,10:00:42,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6236,06/07/2023,17:51:13,1,1,Alkmaar,3.75,Bakery,Sandwich
6237,06/09/2023,08:10:44,2,2,Utrecht,4.25,Coffee,Syrup coffee
6238,06/05/2023,16:36:29,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6239,06/08/2023,11:09:44,6,1,Alkmaar,3.0,Tea,Black tea
6240,06/09/2023,11:19:31,2,2,Utrecht,3.75,Bakery,Sandwich
6241,06/07/2023,09:16:24,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6242,06/06/2023,08:20:52,2,2,Utrecht,3.75,Bakery,Sandwich
6243,06/09/2023,10:23:43,1,2,Utrecht,3.0,Tea,Black tea
6244,06/10/2023,09:04:05,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6245,06/06/2023,16:41:37,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6246,06/11/2023,10:32:30,2,2,Utrecht,3.15,Tea,Green tea
6247,06/10/2023,08:18:04,2,1,Alkmaar,3.75,Bakery,Sandwich
6248,06/07/2023,16:20:27,2,3,Eindhoven,4.25,Coffee,Syrup coffee
6249,06/07/2023,12:32:06,2,3,Eindhoven,3.5,Bakery,Pie
6250,06/10/2023,07:25:19,2,1,Alkmaar,2.0,Coffee,Black coffee
6251,06/10/2023,10:59:10,2,3,Eindhoven,3.25,Tea,Chai tea
6252,06/11/2023,15:41:26,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6253,06/09/2023,18:36:36,1,2,Utrecht,3.5,Tea,Herbal tea
6254,06/07/2023,18:40:00,3,2,Utrecht,3.5,Tea,Herbal tea
6255,06/09/2023,13:28:41,1,3,Eindhoven,3.5,Bakery,Pie
6256,06/10/2023,16:45:46,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6257,06/11/2023,16:32:24,1,2,Utrecht,3.75,Bakery,Sandwich
6258,06/07/2023,16:05:10,1,1,Alkmaar,3.5,Coffee,Milk coffee
6259,06/10/2023,12:26:35,1,1,Alkmaar,3.75,Bakery,Sandwich
6260,06/09/2023,11:33:07,2,2,Utrecht,3.0,Bakery,Scone
6261,06/11/2023,18:41:55,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6262,06/10/2023,13:07:08,1,2,Utrecht,3.5,Bakery,Pie
6263,06/10/2023,12:33:23,1,1,Alkmaar,3.25,Tea,Chai tea
6264,06/10/2023,10:44:20,1,2,Utrecht,3.75,Bakery,Sandwich
6265,06/09/2023,17:34:02,1,2,Utrecht,3.0,Bakery,Scone
6266,06/10/2023,08:32:03,2,3,Eindhoven,4.25,Coffee,Syrup coffee
6267,06/09/2023,14:45:27,1,1,Alkmaar,3.5,Bakery,Pie
6268,06/05/2023,17:53:11,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6269,06/09/2023,08:59:36,4,2,Utrecht,3.75,Bakery,Sandwich
6270,06/10/2023,12:48:19,1,1,Alkmaar,3.5,Tea,Herbal tea
6271,06/06/2023,16:07:01,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6272,06/05/2023,11:15:53,4,2,Utrecht,2.0,Coffee,Black coffee
6273,06/09/2023,10:40:59,1,2,Utrecht,2.0,Coffee,Black coffee
6274,06/11/2023,09:03:24,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6275,06/09/2023,19:41:14,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6276,06/08/2023,12:29:32,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6277,06/10/2023,18:39:55,1,1,Alkmaar,3.75,Bakery,Sandwich
6278,06/07/2023,11:44:10,6,2,Utrecht,6.3,Coffee,Organic blended coffee
6279,06/09/2023,11:55:02,2,2,Utrecht,3.5,Tea,Herbal tea
6280,06/09/2023,07:26:55,2,2,Utrecht,3.0,Tea,Black tea
6281,06/05/2023,12:17:52,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
6282,06/11/2023,11:33:35,3,3,Eindhoven,2.0,Coffee,Black coffee
6283,06/11/2023,12:40:56,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6284,06/06/2023,16:41:45,1,2,Utrecht,3.0,Tea,Black tea
6285,06/05/2023,06:29:24,1,2,Utrecht,3.0,Tea,Black tea
6286,06/09/2023,16:07:57,1,2,Utrecht,2.0,Coffee,Black coffee
6287,06/06/2023,14:07:40,2,3,Eindhoven,3.15,Tea,Green tea
6288,06/08/2023,10:15:49,5,1,Alkmaar,4.5,Chocolate,Hot chocolate
6289,06/06/2023,08:07:58,1,3,Eindhoven,3.5,Tea,Herbal tea
6290,06/08/2023,17:52:06,2,1,Alkmaar,3.15,Tea,Green tea
6291,06/10/2023,15:24:14,1,1,Alkmaar,3.5,Bakery,Pie
6292,06/06/2023,08:56:21,2,1,Alkmaar,3.5,Tea,Herbal tea
6293,06/09/2023,09:48:45,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6294,06/09/2023,10:27:26,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6295,06/08/2023,12:16:21,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
6296,06/10/2023,14:16:27,1,1,Alkmaar,3.75,Bakery,Sandwich
6297,06/07/2023,08:26:21,1,3,Eindhoven,3.25,Tea,Chai tea
6298,06/07/2023,17:05:45,1,2,Utrecht,3.5,Bakery,Pie
6299,06/11/2023,12:33:12,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6300,06/10/2023,10:24:20,2,2,Utrecht,3.25,Tea,Chai tea
6301,06/08/2023,16:46:41,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6302,06/05/2023,09:22:15,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6303,06/11/2023,18:51:22,1,2,Utrecht,3.5,Bakery,Pie
6304,06/05/2023,09:06:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6305,06/06/2023,14:22:29,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
6306,06/11/2023,12:38:49,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6307,06/09/2023,08:50:59,1,2,Utrecht,3.25,Tea,Chai tea
6308,06/07/2023,16:40:52,1,3,Eindhoven,3.0,Bakery,Scone
6309,06/08/2023,06:08:20,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6310,06/11/2023,12:31:41,4,1,Alkmaar,3.0,Bakery,Scone
6311,06/08/2023,15:39:17,1,1,Alkmaar,3.75,Bakery,Sandwich
6312,06/10/2023,17:02:49,1,1,Alkmaar,3.25,Tea,Chai tea
6313,06/08/2023,12:13:21,2,2,Utrecht,3.5,Tea,Herbal tea
6314,06/07/2023,11:54:57,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6315,06/11/2023,10:41:11,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6316,06/08/2023,17:56:47,2,3,Eindhoven,6.3,Coffee,Organic blended coffee
6317,06/11/2023,19:52:51,3,2,Utrecht,3.0,Tea,Black tea
6318,06/11/2023,11:09:51,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6319,06/08/2023,17:18:19,3,2,Utrecht,3.5,Coffee,Milk coffee
6320,06/10/2023,09:44:15,1,1,Alkmaar,3.75,Bakery,Sandwich
6321,06/11/2023,17:24:02,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6322,06/11/2023,10:40:32,2,1,Alkmaar,3.15,Tea,Green tea
6323,06/09/2023,07:44:42,2,1,Alkmaar,2.0,Coffee,Black coffee
6324,06/05/2023,12:22:54,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6325,06/11/2023,14:00:00,2,1,Alkmaar,3.0,Bakery,Scone
6326,06/11/2023,12:23:01,4,1,Alkmaar,3.5,Coffee,Milk coffee
6327,06/10/2023,08:16:25,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6328,06/11/2023,14:11:30,1,1,Alkmaar,3.0,Bakery,Scone
6329,06/11/2023,17:33:07,2,2,Utrecht,3.5,Bakery,Pie
6330,06/09/2023,17:51:49,1,2,Utrecht,3.5,Bakery,Pie
6331,06/08/2023,15:59:27,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6332,06/11/2023,16:28:23,2,2,Utrecht,3.75,Bakery,Sandwich
6333,06/09/2023,09:49:45,1,3,Eindhoven,3.75,Bakery,Sandwich
6334,06/08/2023,08:35:49,3,2,Utrecht,2.0,Coffee,Black coffee
6335,06/11/2023,12:22:09,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6336,06/08/2023,17:33:31,2,2,Utrecht,4.25,Coffee,Syrup coffee
6337,06/05/2023,10:07:13,6,3,Eindhoven,6.3,Coffee,Organic blended coffee
6338,06/11/2023,07:50:09,1,3,Eindhoven,3.75,Bakery,Sandwich
6339,06/08/2023,12:36:36,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6340,06/06/2023,12:44:54,1,1,Alkmaar,3.0,Bakery,Scone
6341,06/10/2023,08:06:26,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6342,06/09/2023,11:48:14,2,2,Utrecht,3.0,Bakery,Scone
6343,06/07/2023,09:06:31,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6344,06/06/2023,09:48:40,3,2,Utrecht,3.5,Bakery,Pie
6345,06/11/2023,08:00:47,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
6346,06/10/2023,14:04:29,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6347,06/06/2023,17:27:21,4,2,Utrecht,3.0,Tea,Black tea
6348,06/05/2023,17:32:42,1,1,Alkmaar,3.0,Bakery,Scone
6349,06/08/2023,19:08:43,3,2,Utrecht,4.5,Chocolate,Hot chocolate
6350,06/10/2023,17:56:49,1,1,Alkmaar,3.75,Bakery,Sandwich
6351,06/06/2023,12:29:29,1,1,Alkmaar,3.75,Bakery,Sandwich
6352,06/11/2023,12:22:03,1,1,Alkmaar,3.15,Tea,Green tea
6353,06/06/2023,10:20:41,1,3,Eindhoven,3.5,Bakery,Pie
6354,06/08/2023,10:49:26,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6355,06/09/2023,08:30:22,1,1,Alkmaar,2.0,Coffee,Black coffee
6356,06/09/2023,07:23:52,1,3,Eindhoven,3.5,Tea,Herbal tea
6357,06/11/2023,11:22:29,5,2,Utrecht,4.5,Chocolate,Hot chocolate
6358,06/11/2023,07:26:25,2,1,Alkmaar,3.25,Tea,Chai tea
6359,06/10/2023,08:07:54,1,1,Alkmaar,6.3,Coffee,Organic blended coffee
6360,06/08/2023,08:06:55,3,3,Eindhoven,3.5,Bakery,Pie
6361,06/07/2023,11:37:29,1,2,Utrecht,3.25,Tea,Chai tea
6362,06/05/2023,19:35:44,1,2,Utrecht,3.5,Tea,Herbal tea
6363,06/08/2023,14:26:50,4,1,Alkmaar,3.25,Tea,Chai tea
6364,06/07/2023,16:16:57,1,2,Utrecht,3.5,Coffee,Milk coffee
6365,06/10/2023,17:16:36,2,2,Utrecht,6.3,Coffee,Organic blended coffee
6366,06/08/2023,13:03:52,2,1,Alkmaar,3.0,Tea,Black tea
6367,06/10/2023,13:23:42,6,1,Alkmaar,6.3,Coffee,Organic blended coffee
6368,06/09/2023,11:16:25,2,1,Alkmaar,3.75,Bakery,Sandwich
6369,06/10/2023,06:54:18,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6370,06/08/2023,15:22:46,1,2,Utrecht,6.3,Coffee,Organic blended coffee
6371,06/07/2023,09:54:20,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6372,06/06/2023,10:58:12,1,3,Eindhoven,3.0,Bakery,Scone
6373,06/08/2023,08:33:26,3,1,Alkmaar,3.5,Coffee,Milk coffee
6374,06/11/2023,11:31:15,2,1,Alkmaar,3.25,Tea,Chai tea
6375,06/09/2023,07:06:58,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6376,06/07/2023,06:49:49,2,1,Alkmaar,3.75,Bakery,Sandwich
6377,06/10/2023,12:19:10,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6378,06/11/2023,09:56:23,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6379,06/09/2023,14:43:44,1,1,Alkmaar,4.5,Chocolate,Hot chocolate
6380,06/10/2023,10:15:54,2,3,Eindhoven,3.0,Bakery,Scone
6381,06/09/2023,11:29:55,2,2,Utrecht,3.0,Tea,Black tea
6382,06/08/2023,12:12:32,4,1,Alkmaar,3.5,Bakery,Pie
6383,06/07/2023,16:53:15,3,3,Eindhoven,3.0,Bakery,Scone
6384,06/11/2023,14:47:08,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6385,06/11/2023,08:52:18,2,2,Utrecht,4.25,Coffee,Syrup coffee
6386,06/08/2023,16:23:22,5,1,Alkmaar,3.0,Bakery,Scone
6387,06/08/2023,17:48:58,4,2,Utrecht,2.0,Coffee,Black coffee
6388,06/09/2023,14:01:44,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6389,06/07/2023,10:49:40,2,3,Eindhoven,3.15,Tea,Green tea
6390,06/10/2023,11:15:32,3,3,Eindhoven,4.25,Coffee,Syrup coffee
6391,06/08/2023,17:52:23,,2,Utrecht,4.25,Coffee,Syrup coffee
6392,06/05/2023,09:11:12,1,3,Eindhoven,3.15,Tea,Green tea
6393,06/09/2023,08:49:50,3,3,Eindhoven,3.25,Tea,Chai tea
6394,06/08/2023,13:53:36,1,3,Eindhoven,3.0,Tea,Black tea
6395,06/09/2023,08:58:35,2,1,Alkmaar,3.5,Bakery,Pie
6396,06/05/2023,14:55:43,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6397,06/11/2023,12:59:18,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6398,06/10/2023,17:29:58,2,1,Alkmaar,4.25,Coffee,Syrup coffee
6399,06/10/2023,10:26:26,2,2,Utrecht,3.5,Tea,Herbal tea
6400,06/07/2023,11:24:00,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6401,06/10/2023,19:18:27,3,1,Alkmaar,4.5,Chocolate,Hot chocolate
6402,06/11/2023,10:19:12,4,2,Utrecht,4.5,Chocolate,Hot chocolate
6403,06/10/2023,18:42:33,2,2,Utrecht,3.0,Tea,Black tea
6404,06/07/2023,17:27:32,1,2,Utrecht,3.5,Tea,Herbal tea
6405,06/07/2023,10:35:59,6,3,Eindhoven,3.0,Tea,Black tea
6406,06/10/2023,06:01:51,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6407,06/07/2023,06:42:39,1,1,Alkmaar,4.25,Coffee,Syrup coffee
6408,06/10/2023,09:03:27,1,2,Utrecht,3.75,Bakery,Sandwich
6409,06/11/2023,08:43:36,3,2,Utrecht,3.15,Tea,Green tea
6410,06/07/2023,12:57:30,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6411,06/11/2023,16:18:36,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6412,06/08/2023,16:29:59,1,2,Utrecht,3.15,Tea,Green tea
6413,06/08/2023,12:43:52,3,1,Alkmaar,3.5,Coffee,Milk coffee
6414,06/06/2023,09:16:26,1,2,Utrecht,3.75,Bakery,Sandwich
6415,06/05/2023,11:14:05,1,3,Eindhoven,3.0,Bakery,Scone
6416,06/09/2023,17:43:57,2,2,Utrecht,3.0,Tea,Black tea
6417,06/09/2023,09:03:33,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
6418,06/08/2023,17:08:29,2,2,Utrecht,3.5,Tea,Herbal tea
6419,06/10/2023,07:22:10,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
6420,06/09/2023,15:22:07,1,2,Utrecht,3.25,Tea,Chai tea
6421,06/11/2023,08:27:54,1,3,Eindhoven,3.0,Tea,Black tea
6422,06/09/2023,16:58:39,2,3,Eindhoven,3.0,Bakery,Scone
6423,06/09/2023,14:16:12,2,1,Alkmaar,4.5,Chocolate,Hot chocolate
6424,06/11/2023,10:09:32,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
6425,06/08/2023,11:32:08,2,2,Utrecht,3.5,Coffee,Milk coffee
6426,06/07/2023,08:22:48,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6427,06/09/2023,07:08:38,2,1,Alkmaar,3.25,Tea,Chai tea
6428,06/08/2023,06:28:35,2,3,Eindhoven,3.15,Tea,Green tea
6429,06/08/2023,09:44:34,2,2,Utrecht,3.75,Bakery,Sandwich
6430,06/06/2023,11:18:38,2,2,Utrecht,3.25,Tea,Chai tea
6431,06/07/2023,08:42:26,2,2,Utrecht,3.75,Bakery,Sandwich
6432,06/09/2023,16:12:30,2,3,Eindhoven,3.75,Bakery,Sandwich
6433,06/10/2023,08:45:13,2,1,Alkmaar,3.5,Coffee,Milk coffee
6434,06/07/2023,09:39:51,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
6435,06/05/2023,14:26:29,1,3,Eindhoven,3.0,Tea,Black tea
6436,06/07/2023,10:10:05,2,2,Utrecht,3.0,Bakery,Scone
6437,06/08/2023,09:59:58,4,2,Utrecht,3.75,Bakery,Sandwich
6438,06/06/2023,14:23:50,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
6439,06/09/2023,08:05:32,2,3,Eindhoven,3.5,Tea,Herbal tea
6440,06/06/2023,18:48:53,1,2,Utrecht,4.5,Chocolate,Hot chocolate
6441,06/09/2023,07:01:07,1,3,Eindhoven,3.5,Bakery,Pie
6442,06/11/2023,10:18:06,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
6443,06/11/2023,06:31:31,4,1,Alkmaar,6.3,Coffee,Organic blended coffee
6444,06/05/2023,13:08:16,1,3,Eindhoven,3.0,Bakery,Scone
6445,06/08/2023,18:13:02,2,3,Eindhoven,3.5,Tea,Herbal tea
6446,06/10/2023,10:56:02,2,2,Utrecht,3.5,Coffee,Milk coffee
6447,06/06/2023,16:47:19,2,2,Utrecht,3.0,Bakery,Scone
6448,06/11/2023,17:50:13,1,2,Utrecht,3.5,Tea,Herbal tea
6449,06/11/2023,10:56:10,1,3,Eindhoven,3.5,Bakery,Pie
6450,06/09/2023,08:31:03,1,3,Eindhoven,3.5,Coffee,Milk coffee
6451,06/06/2023,11:01:26,2,2,Utrecht,3.75,Bakery,Sandwich
6452,06/08/2023,06:49:52,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6453,06/09/2023,10:15:56,2,2,Utrecht,2.0,Coffee,Black coffee
6454,06/11/2023,15:28:58,1,2,Utrecht,3.0,Tea,Black tea
6455,06/11/2023,08:26:08,2,2,Utrecht,4.5,Chocolate,Hot chocolate
6456,06/10/2023,10:33:48,2,3,Eindhoven,4.25,Coffee,Syrup coffee
6457,06/09/2023,16:27:45,1,1,Alkmaar,3.5,Coffee,Milk coffee
6458,06/08/2023,10:21:02,2,2,Utrecht,2.0,Coffee,Black coffee
6459,06/08/2023,16:49:17,2,2,Utrecht,3.5,Bakery,Pie
